ID,Entry Name,Gene,Pfam
Q15760,GPR19_HUMAN,GPR19,PF00001;
Q15773,MLF2_HUMAN,MLF2,PF10248;
Q15847,ADIRF_HUMAN,ADIRF,null
Q15935,ZNF77_HUMAN,ZNF77,PF01352;PF00096;PF13894;PF13465;
Q15937,ZNF79_HUMAN,ZNF79,PF00096;
Q16378,PROL4_HUMAN,PRR4,PF15240;
Q16538,GP162_HUMAN,GPR162,PF00001;
Q16557,PSG3_HUMAN,PSG3,PF13895;PF13927;PF07686;
Q16589,CCNG2_HUMAN,CCNG2,PF00134;
Q16661,GUC2B_HUMAN,GUCA2B,PF02058;
Q17RB0,RTL8B_HUMAN,RTL8B,PF16297;
Q17RF5,ODAPH_HUMAN,ODAPH,PF15848;
Q17RN3,FA98C_HUMAN,FAM98C,PF10239;
Q17RY6,LY6K_HUMAN,LY6K,PF00021;
Q1L6U9,MSMP_HUMAN,MSMP,PF05825;
Q1ZZU3,SWI5_HUMAN,SWI5,PF07061;
Q24JQ0,TM241_HUMAN,TMEM241,null
Q2KJY2,KI26B_HUMAN,KIF26B,PF00225;
Q2L4Q9,PRS53_HUMAN,PRSS53,PF00089;
Q2M1V0,ISX_HUMAN,ISX,PF00046;
Q2M2H8,MGAL_HUMAN,MGAM2,PF13802;PF01055;PF21365;PF00088;
Q2M3D2,EX3L2_HUMAN,EXOC3L2,PF06046;
Q2M3G4,SHRM1_HUMAN,SHROOM1,PF08688;PF08687;
Q2M3X9,ZN674_HUMAN,ZNF674,PF01352;PF00096;
Q2MJR0,SPRE3_HUMAN,SPRED3,PF05210;PF00568;
Q2NKX9,CB068_HUMAN,C2orf68,PF10573;
Q2NL82,TSR1_HUMAN,TSR1,PF08142;PF04950;PF22298;
Q2NL98,VMAC_HUMAN,VMAC,null
Q2PZI1,D19L1_HUMAN,DPY19L1,PF10034;
Q2T9K0,TMM44_HUMAN,TMEM44,null
Q2T9L4,INSY1_HUMAN,INSYN1,PF15252;
Q2TAC6,KIF19_HUMAN,KIF19,PF00225;
Q2TAP0,GOG7B_HUMAN,GOLGA7B,PF10256;
Q2TBC4,PRIC4_HUMAN,PRICKLE4,PF00412;PF06297;
Q2VIR3,IF2GL_HUMAN,EIF2S3B,PF09173;PF00009;PF03144;
Q2VPB7,AP5B1_HUMAN,AP5B1,PF21589;PF21590;PF21588;PF21587;
Q2VWP7,PRTG_HUMAN,PRTG,PF00041;PF07679;PF13927;
Q2VYF4,LETM2_HUMAN,LETM2,PF07766;PF19324;
Q30KP8,DB136_HUMAN,DEFB136,PF17333;
Q30KQ9,DB110_HUMAN,DEFB110,PF13841;
Q32M78,ZN699_HUMAN,ZNF699,PF01352;PF00096;PF13894;
Q32MH5,ATOSA_HUMAN,ATOSA,PF13889;PF13915;
Q32ZL2,PLPR5_HUMAN,PLPPR5,PF01569;
Q3B726,RPA43_HUMAN,POLR1F,PF17875;PF03876;
Q3B8N2,LEG9B_HUMAN,LGALS9B,PF00337;
Q3BBV0,NBPF1_HUMAN,NBPF1,PF06758;
Q3C1V8,BSH_HUMAN,BSX,PF00046;
Q3I5F7,ACOT6_HUMAN,ACOT6,PF08840;PF04775;
Q3KNT7,NSN5B_HUMAN,NSUN5P1,PF01189;
Q3KPI0,CEA21_HUMAN,CEACAM21,PF13927;PF07686;
Q3KQU3,MA7D1_HUMAN,MAP7D1,PF05672;
Q3LI77,KR134_HUMAN,KRTAP13-4,PF05287;
Q3MIN7,RGL3_HUMAN,RGL3,PF00788;PF00617;PF00618;
Q3MIW9,MUCL3_HUMAN,MUCL3,null
Q3SY17,S2552_HUMAN,SLC25A52,PF00153;
Q3SY52,ZIK1_HUMAN,ZIK1,PF01352;PF00096;
Q3SY77,UD3A2_HUMAN,UGT3A2,PF00201;
Q3T8J9,GON4L_HUMAN,GON4L,PF21227;PF02671;
Q3ZCN5,OTOGL_HUMAN,OTOGL,PF05270;PF08742;PF01826;PF00094;
Q3ZCQ3,F174B_HUMAN,FAM174B,PF06679;
Q3ZCT1,ZN260_HUMAN,ZNF260,PF00096;PF13465;
Q3ZCX4,ZN568_HUMAN,ZNF568,PF01352;PF00096;
Q495N2,S36A3_HUMAN,SLC36A3,PF01490;
Q495X7,TRI60_HUMAN,TRIM60,PF13765;PF00622;PF00643;PF15227;
Q496Y0,LONF3_HUMAN,LONRF3,PF02190;PF00097;PF13923;
Q49AH0,CDNF_HUMAN,CDNF,PF10208;PF20145;
Q49SQ1,GPR33_HUMAN,GPR33,PF00001;
Q4G0A6,MINY4_HUMAN,MINDY4,PF13898;
Q4G0F5,VP26B_HUMAN,VPS26B,PF03643;
Q4G0T1,SRCRM_HUMAN,SCART1,PF00530;
Q4G112,HSF5_HUMAN,HSF5,PF00447;
Q4G148,GXLT1_HUMAN,GXYLT1,PF01501;
Q4G1C9,GRPL2_HUMAN,GLIPR1L2,PF00188;
Q4LEZ3,AARD_HUMAN,AARD,null
Q4U2R6,RM51_HUMAN,MRPL51,PF10244;
Q4V339,ZNG1F_HUMAN,ZNG1F,PF02492;PF07683;
Q4VX76,SYTL3_HUMAN,SYTL3,PF00168;PF02318;
Q504Y3,ZCPW2_HUMAN,ZCWPW2,PF00855;PF07496;
Q50KZ9,TA2R2_HUMAN,TAS2R2,PF05296;
Q52LR7,EPC2_HUMAN,EPC2,PF06752;PF10513;
Q52MB2,CC184_HUMAN,CCDC184,PF15726;
Q53G44,IF44L_HUMAN,IFI44L,null
Q53GI3,ZN394_HUMAN,ZNF394,PF01352;PF02023;PF00096;
Q53QW1,TEX44_HUMAN,TEX44,PF15727;
Q53RD9,FBLN7_HUMAN,FBLN7,PF00008;PF07645;PF22914;PF14670;PF00084;
Q53S58,TM177_HUMAN,TMEM177,null
Q53T59,H1BP3_HUMAN,HS1BP3,PF00787;
Q562R1,ACTBL_HUMAN,ACTBL2,PF00022;
Q567V2,M17L2_HUMAN,MPV17L2,PF04117;
Q569H4,LARGN_HUMAN,PRR16,PF15252;
Q58FF7,H90B3_HUMAN,HSP90AB3P,PF00183;
Q58FF8,H90B2_HUMAN,HSP90AB2P,PF00183;
Q58FG1,HS904_HUMAN,HSP90AA4P,PF13589;PF00183;
Q58G82,SY14L_HUMAN,SYT14P1,PF00168;
Q5BIV9,SPRN_HUMAN,SPRN,PF14999;
Q5BKT4,AG10A_HUMAN,ALG10,PF04922;
Q5DT21,ISK9_HUMAN,SPINK9,PF00050;
Q5EBL2,ZN628_HUMAN,ZNF628,PF00096;
Q5FWE3,PRRT3_HUMAN,PRRT3,null
Q5FWF6,ZN789_HUMAN,ZNF789,PF01352;PF00096;
Q5FYB0,ARSJ_HUMAN,ARSJ,PF00884;
Q5GAN6,RNS10_HUMAN,RNASE10,PF00074;
Q5GH76,XKR4_HUMAN,XKR4,PF09815;
Q5GJ75,TP8L3_HUMAN,TNFAIP8L3,PF05527;
Q5H9T9,FSCB_HUMAN,FSCB,null
Q5HY92,FIGN_HUMAN,FIGN,PF00004;PF09336;
Q5HYI7,MTX3_HUMAN,MTX3,PF17171;PF10568;
Q5HYJ1,TECRL_HUMAN,TECRL,PF02544;PF21696;
Q5HYL7,TM196_HUMAN,TMEM196,null
Q5HYM0,ZC12B_HUMAN,ZC3H12B,PF18561;PF11977;PF18039;
Q5J5C9,DB121_HUMAN,DEFB121,PF13841;
Q5JQC4,CT47A_HUMAN,CT47A1; CT47A2; CT47A3; CT47A4; CT47A5; CT47A6; CT47A7; CT47A8; CT47A9; CT47A10; CT47A11; CT47A12,PF15623;
Q5JRM2,CX066_HUMAN,CXorf66,null
Q5JT82,KLF17_HUMAN,KLF17,PF00096;
Q5JTH9,RRP12_HUMAN,RRP12,PF08161;
Q5JU00,DRC5_HUMAN,TCTE1,PF13516;
Q5JU67,CF157_HUMAN,CFAP157,null
Q5JU69,TOR2A_HUMAN,TOR2A,PF21376;PF06309;
Q5JUW0,KRBX4_HUMAN,KRBOX4,PF01352;
Q5JUX0,SPIN3_HUMAN,SPIN3,PF02513;
Q5JXA9,SIRB2_HUMAN,SIRPB2,PF07686;
Q5M9Q1,NKAPL_HUMAN,NKAPL,PF15692;PF06047;
Q5MAI5,CDKL4_HUMAN,CDKL4,PF00069;
Q5MJ09,SPXN3_HUMAN,SPANXN3,PF07458;
Q5MJ68,SPDYC_HUMAN,SPDYC,PF11357;
Q5QJ74,TBCEL_HUMAN,TBCEL,PF14580;PF14560;
Q5RIA9,ZNG1E_HUMAN,ZNG1E,PF02492;PF07683;
Q5SRI9,MANEA_HUMAN,MANEA,PF16317;
Q5SRN2,TSBP1_HUMAN,TSBP1,null
Q5SY80,CTSRE_HUMAN,CATSPERE,PF22850;PF22844;PF22849;PF22841;PF22843;
Q5SZJ8,BEND6_HUMAN,BEND6,PF10523;
Q5T013,HYI_HUMAN,HYI,PF01261;
Q5T0D9,TPRGL_HUMAN,TPRG1L,PF12456;
Q5T0L3,SPT46_HUMAN,SPATA46,PF17734;
Q5T1Q4,S35F1_HUMAN,SLC35F1,PF06027;
Q5T215,TPC3L_HUMAN,TRAPPC3L,PF04051;
Q5T2E6,ARMD3_HUMAN,ARMH3,PF08427;
Q5T4T1,T170B_HUMAN,TMEM170B,PF10190;
Q5T653,RM02_HUMAN,MRPL2,PF00181;PF03947;
Q5T6L9,EMARD_HUMAN,ERMARD,PF13910;
Q5T6V5,QNG1_HUMAN,QNG1,PF10343;
Q5T7N2,LITD1_HUMAN,L1TD1,PF17490;PF02994;
Q5T871,LELP1_HUMAN,LELP1,PF15042;
Q5T8P6,RBM26_HUMAN,RBM26,PF01480;
Q5TAH2,SL9C2_HUMAN,SLC9C2,PF00027;PF00999;
Q5TBC7,B2L15_HUMAN,BCL2L15,null
Q5TC12,ATPF1_HUMAN,ATPAF1,PF06644;
Q5TC79,ZBT37_HUMAN,ZBTB37,PF00651;PF00096;PF12874;
Q5TDP6,LGSN_HUMAN,LGSN,PF00120;
Q5TEA6,SE1L2_HUMAN,SEL1L2,PF08238;
Q5TEC6,H37_HUMAN,H3-7,PF00125;
Q5TFQ8,SIRBL_HUMAN,SIRPB1,PF07654;PF07686;
Q5TH69,BIG3_HUMAN,ARFGEF3,PF20252;PF16213;PF09324;
Q5TH74,STPG1_HUMAN,STPG1,PF07004;
Q5TID7,CC181_HUMAN,CCDC181,null
Q5TYM5,FA72A_HUMAN,FAM72A,PF14976;
Q5TYW1,ZN658_HUMAN,ZNF658,PF01352;PF00096;
Q5U5R9,HECD2_HUMAN,HECTD2,PF00632;
Q5U623,MCAF2_HUMAN,ATF7IP2,PF16788;PF16794;
Q5VT97,SYDE2_HUMAN,SYDE2,PF00620;
Q5VTE0,EF1A3_HUMAN,EEF1A1P5,PF22594;PF00009;PF03144;
Q5VTE6,ANGE2_HUMAN,ANGEL2,PF19339;PF03372;
Q5VTH2,FLTOP_HUMAN,CFAP126,PF22611;
Q5VTH9,DNAI4_HUMAN,DNAI4,PF00400;
Q5VTQ0,TT39B_HUMAN,TTC39B,PF10300;PF13181;
Q5VU97,CAHD1_HUMAN,CACHD1,null
Q5VUJ9,DRC8_HUMAN,EFCAB2,null
Q5VV17,OTUD1_HUMAN,OTUD1,PF02338;
Q5VV52,ZN691_HUMAN,ZNF691,PF00096;PF13465;
Q5VV63,ATRN1_HUMAN,ATRNL1,PF00431;PF01344;PF13415;PF13854;PF01437;
Q5VVH5,IKBP1_HUMAN,IRAK1BP1,PF04402;
Q5VWW1,C1QL3_HUMAN,C1QL3,PF00386;PF01391;
Q5VXH4,PRAM6_HUMAN,PRAMEF6,null
Q5VXJ0,LIPK_HUMAN,LIPK,PF00561;
Q5VXT5,SYPL2_HUMAN,SYPL2,PF01284;
Q5VXU1,NKAI2_HUMAN,NKAIN2,PF05640;
Q5VYS4,MEDAG_HUMAN,MEDAG,null
Q5VYY2,LIPM_HUMAN,LIPM,PF00561;
Q5VZ52,MORN5_HUMAN,MORN5,PF02493;
Q5VZB9,DMRTA_HUMAN,DMRTA1,PF00751;PF03474;PF20624;
Q5VZP5,STYL2_HUMAN,STYXL2,PF00782;
Q5W0U4,BSPRY_HUMAN,BSPRY,PF13765;PF00622;
Q5XG92,EST4A_HUMAN,CES4A,PF00135;
Q5XX13,FBW10_HUMAN,FBXW10,PF00400;
Q63HK3,ZKSC2_HUMAN,ZKSCAN2,PF01352;PF13837;PF02023;PF00096;
Q63HM1,KFA_HUMAN,AFMID,PF07859;
Q641Q3,METRL_HUMAN,METRNL,null
Q658Y4,F91A1_HUMAN,FAM91A1,PF14648;PF14647;
Q66K14,TBC9B_HUMAN,TBC1D9B,PF02893;PF00566;
Q66K41,Z385C_HUMAN,ZNF385C,PF12874;
Q66K66,TM198_HUMAN,TMEM198,PF13886;
Q66LE6,2ABD_HUMAN,PPP2R2D,null
Q67FW5,QTGAL_HUMAN,B3GNTL1,PF00535;
Q68BL7,OLM2A_HUMAN,OLFML2A,PF02191;
Q68BL8,OLM2B_HUMAN,OLFML2B,PF02191;
Q68CL5,TPGS2_HUMAN,TPGS2,null
Q68D51,DEN2C_HUMAN,DENND2C,PF03455;PF02141;PF03456;
Q68DH5,LMBD2_HUMAN,LMBRD2,PF04791;
Q68DN1,S31H1_HUMAN,SPATA31H1,null
Q68DU8,KCD16_HUMAN,KCTD16,PF02214;
Q68DY1,ZN626_HUMAN,ZNF626,PF01352;PF00096;
Q69YU5,UQCC6_HUMAN,UQCC6,PF14990;
Q6A555,TXND8_HUMAN,TXNDC8,PF00085;
Q6AZW8,ZN660_HUMAN,ZNF660,PF00096;
Q6B0K9,HBM_HUMAN,HBM,PF00042;
Q6DWJ6,GP139_HUMAN,GPR139,PF00001;
Q6GMV3,PTRD1_HUMAN,PTRHD1,PF01981;
Q6H9L7,ISM2_HUMAN,ISM2,PF03782;PF00090;
Q6IEE7,T132E_HUMAN,TMEM132E,PF16070;PF15706;PF15705;
Q6IFH4,OR6B2_HUMAN,OR6B2,PF13853;
Q6IMI4,ST6B1_HUMAN,SULT6B1,PF00685;
Q6IPR1,ETFR1_HUMAN,ETFRF1,PF05347;
Q6IPR3,TYW3_HUMAN,TYW3,PF02676;
Q6IPT4,NB5R5_HUMAN,CYB5RL,PF00970;PF00175;PF09791;
Q6IQ32,ADNP2_HUMAN,ADNP2,PF19627;
Q6ISS4,LAIR2_HUMAN,LAIR2,PF13895;
Q6IV72,ZN425_HUMAN,ZNF425,PF01352;PF00096;
Q6J272,CMI2A_HUMAN,CIMIP2A,PF10629;
Q6MZT1,R7BP_HUMAN,RGS7BP,null
Q6MZW2,FSTL4_HUMAN,FSTL4,PF13927;PF07648;
Q6N063,OGFD2_HUMAN,OGFOD2,null
Q6NSX1,CCD70_HUMAN,CCDC70,null
Q6NSZ9,ZSC25_HUMAN,ZSCAN25,PF02023;PF00096;
Q6NT32,EST5A_HUMAN,CES5A,PF00135;
Q6NUJ1,SAPL1_HUMAN,PSAPL1,PF02199;PF05184;PF03489;
Q6NUK4,REEP3_HUMAN,REEP3,PF03134;
Q6NUM6,TYW1B_HUMAN,TYW1B,PF00258;PF04055;PF08608;
Q6NUM9,RETST_HUMAN,RETSAT,PF13450;
Q6NUS8,UD3A1_HUMAN,UGT3A1,PF00201;
Q6NVV7,CDPF1_HUMAN,CDPF1,PF10170;
Q6NW34,NEPRO_HUMAN,NEPRO,PF14780;
Q6NXE6,ARMC6_HUMAN,ARMC6,PF00514;
Q6NXR4,TTI2_HUMAN,TTI2,PF10521;
Q6NY19,KANK3_HUMAN,KANK3,PF12796;PF12075;
Q6NZ67,MZT2B_HUMAN,MZT2B,PF12926;
Q6P1K8,T2H2L_HUMAN,GTF2H2C; GTF2H2C_2,PF07975;PF04056;
Q6P1L8,RM14_HUMAN,MRPL14,PF00238;
Q6P1S2,CC033_HUMAN,C3orf33,null
Q6P2I3,FAH2B_HUMAN,FAHD2B,PF01557;
Q6P3S6,FBX42_HUMAN,FBXO42,PF12937;PF13415;PF13854;
Q6P444,MTFR2_HUMAN,MTFR2,PF05308;
Q6P499,NPAL3_HUMAN,NIPAL3,PF05653;
Q6P4D5,PBIR3_HUMAN,PABIR3,null
Q6P4E1,GOLM2_HUMAN,GOLM2,null
Q6P582,MZT2A_HUMAN,MZT2A,PF12926;
Q6P5S2,LEG1H_HUMAN,LEG1,PF05612;
Q6P656,CF161_HUMAN,CFAP161,null
Q6P7N7,TMM81_HUMAN,TMEM81,null
Q6P996,PDXD1_HUMAN,PDXDC1,PF22930;PF22937;PF00282;
Q6P9G4,TM154_HUMAN,TMEM154,PF15102;
Q6P9H5,GIMA6_HUMAN,GIMAP6,PF04548;
Q6PB30,CSAG1_HUMAN,CSAG1,null
Q6PEY0,CXB7_HUMAN,GJB7,PF00029;
Q6PF04,ZN613_HUMAN,ZNF613,PF01352;PF00096;
Q6PI73,LIRA6_HUMAN,LILRA6,PF00047;PF13895;
Q6PII3,CC174_HUMAN,CCDC174,PF13300;
Q6PIS1,S23A3_HUMAN,SLC23A3,PF00860;
Q6PJG2,MDEAS_HUMAN,MIDEAS,PF01448;
Q6PJQ5,FOXR2_HUMAN,FOXR2,PF00250;
Q6PK18,OGFD3_HUMAN,OGFOD3,PF13640;
Q6PKH6,DR4L2_HUMAN,DHRS4L2,PF00106;
Q6Q8B3,MO2R2_HUMAN,CD200R1L,PF08205;
Q6QEF8,CORO6_HUMAN,CORO6,PF08953;PF00400;PF16300;
Q6R2W3,SCND3_HUMAN,SCAND3,PF02023;
Q6RSH7,VHLL_HUMAN,VHLL,PF01847;
Q6SJ96,TBPL2_HUMAN,TBPL2,PF00352;
Q6T310,RSLBA_HUMAN,RASL11A,PF00071;
Q6T4P5,PLPR3_HUMAN,PLPPR3,PF01569;
Q6TDU7,DNAI7_HUMAN,DNAI7,PF12366;PF15927;
Q6UW32,IGFL1_HUMAN,IGFL1,PF14653;
Q6UW49,SPESP_HUMAN,SPESP1,PF15754;
Q6UWD8,CP054_HUMAN,C16orf54,PF15755;
Q6UWJ1,TMCO3_HUMAN,TMCO3,PF00999;
Q6UWL2,SUSD1_HUMAN,SUSD1,PF07645;PF00084;
Q6UWM5,GPRL1_HUMAN,GLIPR1L1,PF00188;
Q6UWM7,LCTL_HUMAN,LCTL,PF00232;
Q6UWQ7,IGFL2_HUMAN,IGFL2,PF14653;
Q6UWT4,CE046_HUMAN,C5orf46,PF15144;
Q6UWV2,MPZL3_HUMAN,MPZL3,PF07686;
Q6UWW9,TM207_HUMAN,TMEM207,null
Q6UX07,DHR13_HUMAN,DHRS13,PF00106;
Q6UX52,IL40_HUMAN,C17orf99,PF17736;
Q6UX73,CP089_HUMAN,C16orf89,PF15882;
Q6UXA7,CF015_HUMAN,C6orf15,PF15809;
Q6UXC1,AEGP_HUMAN,MAMDC4,PF00057;PF00629;
Q6UXH9,PAMR1_HUMAN,PAMR1,PF00431;PF00008;PF00084;PF00089;
Q6UXI7,VITRN_HUMAN,VIT,PF03815;PF00092;
Q6UXK5,LRRN1_HUMAN,LRRN1,PF07679;PF13855;
Q6UXM1,LRIG3_HUMAN,LRIG3,PF07679;PF13927;PF00560;PF13855;
Q6UXN2,TRML4_HUMAN,TREML4,PF07686;
Q6UXT9,ABH15_HUMAN,ABHD15,null
Q6UXX5,ITIH6_HUMAN,ITIH6,PF06668;PF08487;PF00092;
Q6UY11,DLK2_HUMAN,DLK2,PF21700;PF00008;
Q6V1P9,PCD23_HUMAN,DCHS2,PF00028;
Q6VUC0,AP2E_HUMAN,TFAP2E,PF03299;
Q6W3E5,GDPD4_HUMAN,GDPD4,PF03009;
Q6WBX8,RAD9B_HUMAN,RAD9B,PF04139;
Q6X784,ZPBP2_HUMAN,ZPBP2,PF07354;PF20626;
Q6X9E4,FBW12_HUMAN,FBXW12,PF12937;
Q6XPR3,RPTN_HUMAN,RPTN,PF01023;
Q6XYB7,LBX2_HUMAN,LBX2,PF00046;
Q6Y2X3,DJC14_HUMAN,DNAJC14,PF00226;PF14901;
Q6YFQ2,CX6B2_HUMAN,COX6B2,PF02297;
Q6YI46,TMM64_HUMAN,TMEM64,PF09335;
Q6ZMD2,SPNS3_HUMAN,SPNS3,PF07690;
Q6ZMR3,LDH6A_HUMAN,LDHAL6A,PF02866;PF00056;
Q6ZMV9,KIF6_HUMAN,KIF6,PF00225;
Q6ZN11,ZN793_HUMAN,ZNF793,PF01352;PF00096;
Q6ZN28,MACC1_HUMAN,MACC1,null
Q6ZNB6,NFXL1_HUMAN,NFXL1,PF01422;
Q6ZNW5,GDPP1_HUMAN,GDPGP1,null
Q6ZP65,BICL1_HUMAN,BICDL1,null
Q6ZQR2,CFA77_HUMAN,CFAP77,PF14825;
Q6ZR52,ZN493_HUMAN,ZNF493,PF00096;
Q6ZRH7,CTSRG_HUMAN,CATSPERG,PF15064;PF22846;PF22851;PF22840;
Q6ZRI8,RHG36_HUMAN,ARHGAP36,PF00620;
Q6ZS27,ZN662_HUMAN,ZNF662,PF00096;
Q6ZS72,PEAK3_HUMAN,PEAK3,null
Q6ZS81,WDFY4_HUMAN,WDFY4,PF02138;PF00400;
Q6ZS82,R9BP_HUMAN,RGS9BP,null
Q6ZS86,GLPK5_HUMAN,GK5,PF02782;PF00370;
Q6ZSG2,INSY2_HUMAN,INSYN2A,PF15265;
Q6ZTA4,TRI67_HUMAN,TRIM67,PF22586;PF00041;PF00622;PF00643;
Q6ZTI6,RFLA_HUMAN,RFLNA,PF15068;
Q6ZTQ3,RASF6_HUMAN,RASSF6,PF16517;PF00788;
Q6ZTR7,CBAR2_HUMAN,CIBAR2,PF06730;
Q6ZUB1,S31E1_HUMAN,SPATA31E1,PF15371;PF14650;
Q6ZUT9,DEN5B_HUMAN,DENND5B,PF03455;PF02141;PF01477;PF02759;PF03456;
Q6ZUX3,TGRM2_HUMAN,TOGARAM2,PF12348;
Q6ZVH7,ESPNL_HUMAN,ESPNL,PF00023;PF12796;
Q6ZVX7,FBX50_HUMAN,NCCRP1,PF04300;
Q6ZVX9,PAQR9_HUMAN,PAQR9,PF03006;
Q6ZW05,PTHD4_HUMAN,PTCHD4,PF02460;
Q6ZWE6,PKHM3_HUMAN,PLEKHM3,PF00169;PF13901;
Q6ZWJ8,KCP_HUMAN,KCP,PF00093;PF00094;
Q6ZWK6,TM11F_HUMAN,TMPRSS11F,PF01390;PF00089;
Q701N2,KRA55_HUMAN,KRTAP5-5,null
Q711Q0,CEFIP_HUMAN,CEFIP,PF15232;
Q717R9,CYS1_HUMAN,CYS1,null
Q71RH2,TLC3B_HUMAN,TLCD3B,PF03798;
Q76B58,BRNP3_HUMAN,BRINP3,PF19052;PF01823;
Q76KP1,B4GN4_HUMAN,B4GALNT4,PF05679;
Q7L0R7,RNF44_HUMAN,RNF44,PF13639;
Q7L1V2,MON1B_HUMAN,MON1B,PF19036;PF19037;PF19038;
Q7L2K0,TEDC2_HUMAN,TEDC2,PF15764;
Q7L3S4,ZN771_HUMAN,ZNF771,PF00096;
Q7L3T8,SYPM_HUMAN,PARS2,PF03129;PF00587;
Q7L8C5,SYT13_HUMAN,SYT13,PF00168;
Q7L8W6,DPH6_HUMAN,DPH6,PF01902;
Q7L9B9,EEPD1_HUMAN,EEPD1,PF03372;PF12836;
Q7LDI9,GAK6_HUMAN,ERVK-6,PF02337;PF00607;PF19317;PF00098;PF14787;
Q7M4L6,SHF_HUMAN,SHF,PF00017;
Q7RTR8,T2R42_HUMAN,TAS2R42,PF05296;
Q7RTS6,OTOP2_HUMAN,OTOP2,PF03189;
Q7RTU9,STRC_HUMAN,STRC,PF21058;
Q7RTV2,GSTA5_HUMAN,GSTA5,PF00043;PF02798;
Q7RTV3,ZN367_HUMAN,ZNF367,PF00096;PF13912;
Q7RTY5,PRS48_HUMAN,PRSS48,PF00089;
Q7RTY7,OVCH1_HUMAN,OVCH1,PF00431;PF00089;
Q7RTY8,TMPS7_HUMAN,TMPRSS7,PF00431;PF00057;PF01390;PF00089;
Q7RTY9,PRS41_HUMAN,PRSS41,PF00089;
Q7RTZ2,U17L1_HUMAN,USP17L1,PF00443;
Q7Z2K8,GRIN1_HUMAN,GPRIN1,PF15235;
Q7Z2T5,TRM1L_HUMAN,TRMT1L,PF02005;
Q7Z2W9,RM21_HUMAN,MRPL21,PF00829;
Q7Z340,ZN551_HUMAN,ZNF551,PF01352;PF00096;
Q7Z398,ZN550_HUMAN,ZNF550,PF01352;PF00096;
Q7Z3G6,PRIC2_HUMAN,PRICKLE2,PF00412;PF06297;
Q7Z3T1,OR2W3_HUMAN,OR2W3,PF13853;
Q7Z3Z3,PIWL3_HUMAN,PIWIL3,PF02170;PF02171;
Q7Z402,TMC7_HUMAN,TMC7,PF07810;
Q7Z404,TMC4_HUMAN,TMC4,PF07810;
Q7Z444,RASE_HUMAN,ERAS,PF00071;
Q7Z4G4,TRM11_HUMAN,TRMT11,PF01170;
Q7Z4H3,HDDC2_HUMAN,HDDC2,PF13023;
Q7Z4H9,F220A_HUMAN,FAM220A,PF15487;
Q7Z4J2,GL6D1_HUMAN,GLT6D1,PF03414;
Q7Z4M0,RE114_HUMAN,REC114,PF15165;
Q7Z553,MDGA2_HUMAN,MDGA2,PF07679;PF13927;PF00629;
Q7Z5A4,PRS42_HUMAN,PRSS42P,PF00089;
Q7Z5H4,VN1R5_HUMAN,VN1R5,PF03402;
Q7Z5H5,VN1R4_HUMAN,VN1R4,PF03402;
Q7Z5M8,AB12B_HUMAN,ABHD12B,PF12146;
Q7Z601,GP142_HUMAN,GPR142,PF00001;
Q7Z692,CEA19_HUMAN,CEACAM19,PF07686;
Q7Z6J2,GRASP_HUMAN,TAMALIN,PF00595;
Q7Z6K4,NRARP_HUMAN,NRARP,PF12796;
Q7Z6P3,RAB44_HUMAN,RAB44,PF00071;
Q7Z6Z6,PLPL5_HUMAN,PNPLA5,PF01734;
Q7Z745,MRO2B_HUMAN,MROH2B,PF21047;
Q7Z7A3,CTU1_HUMAN,CTU1,PF01171;PF16503;
Q7Z7B1,PIGW_HUMAN,PIGW,PF06423;
Q7Z7B7,DB132_HUMAN,DEFB132,PF13841;
Q7Z7F7,RM55_HUMAN,MRPL55,PF09776;
Q7Z7J5,DPPA2_HUMAN,DPPA2,PF14047;PF14049;
Q7Z7J7,LHPL4_HUMAN,LHFPL4,PF10242;
Q7Z7L9,ZSCA2_HUMAN,ZSCAN2,PF02023;PF00096;
Q7Z7M1,AGRD2_HUMAN,ADGRD2,PF00002;PF01825;PF00354;
Q86SG7,LYG2_HUMAN,LYG2,null
Q86SH2,ZAR1_HUMAN,ZAR1,PF13695;
Q86SP6,GP149_HUMAN,GPR149,null
Q86SX3,TEDC1_HUMAN,TEDC1,PF14970;
Q86TA1,MOB3B_HUMAN,MOB3B,PF03637;
Q86TD4,SRCA_HUMAN,SRL,PF00350;PF16880;
Q86TJ5,ZN554_HUMAN,ZNF554,PF01352;PF00096;PF13465;
Q86TN4,TRPT1_HUMAN,TRPT1,PF01885;
Q86U38,NOP9_HUMAN,NOP9,PF22493;
Q86UA1,PRP39_HUMAN,PRPF39,PF05843;
Q86UB2,BIVM_HUMAN,BIVM,null
Q86UB9,TM135_HUMAN,TMEM135,PF02466;PF15982;
Q86UE3,ZN546_HUMAN,ZNF546,PF01352;PF00096;
Q86UP6,CUZD1_HUMAN,CUZD1,PF00431;PF00100;
Q86UP8,GTD2A_HUMAN,GTF2IRD2,PF02946;
Q86UW8,HPLN4_HUMAN,HAPLN4,PF07686;PF00193;
Q86UY8,NT5D3_HUMAN,NT5DC3,PF05761;
Q86V21,AACS_HUMAN,AACS,PF16177;PF00501;
Q86VI1,EX3L1_HUMAN,EXOC3L1,PF06046;
Q86VR7,VS10L_HUMAN,VSIG10L,PF07679;PF13895;
Q86VU5,CMTD1_HUMAN,COMTD1,PF01596;
Q86VZ4,LRP11_HUMAN,LRP11,PF22352;PF00057;PF07502;
